 ,adjustment_method,empirical_fdr,num_rejections,empirical_power,testing_method,nonnull_type,regime_id,repetition_id,trial_id
1665,Bonferroni,0,6,0.375 , simes,self,4,16,416
1666,BH,0,0,0 , hypergeometric.ga,comp,4,16,416
1667,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,16,416
1668, BH , 0,6,0.375 , simes,self,4,17,417
1669,Bonferroni,0,2,0.125 , simes,self,4,17,417
1670,BH,0,0,0 , hypergeometric.ga,comp,4,17,417
1671,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,17,417
1672, BH , 0.25,16,0.75 , simes,self,4,18,418
1673,Bonferroni,0,9,0.5625 , simes,self,4,18,418
1674,BH,0,1,0.0833333 , hypergeometric.ga,comp,4,18,418
1675,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,4,18,418
1676, BH , 0,8,0.5 , simes,self,4,19,419
1677,Bonferroni,0,6,0.375 , simes,self,4,19,419
1678,BH,0,2,0.166667 , hypergeometric.ga,comp,4,19,419
1679,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,4,19,419
1680, BH , 0.333333,6,0.25 , simes,self,4,20,420
1681,Bonferroni,0,3,0.1875 , simes,self,4,20,420
1682,BH,0,1,0.0833333 , hypergeometric.ga,comp,4,20,420
1683,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,4,20,420
1684, BH , 0,12,0.75 , simes,self,4,21,421
1685,Bonferroni,0,5,0.3125 , simes,self,4,21,421
1686,BH,0,0,0 , hypergeometric.ga,comp,4,21,421
1687,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,21,421
1688, BH , 0,7,0.4375 , simes,self,4,22,422
1689,Bonferroni,0,2,0.125 , simes,self,4,22,422
1690,BH,0,0,0 , hypergeometric.ga,comp,4,22,422
1691,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,22,422
1692, BH , 0,4,0.25 , simes,self,4,23,423
1693,Bonferroni,0,1,0.0625 , simes,self,4,23,423
1694,BH,0,0,0 , hypergeometric.ga,comp,4,23,423
1695,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,23,423
1696, BH , 0,2,0.125 , simes,self,4,24,424
1697,Bonferroni,0,2,0.125 , simes,self,4,24,424
1698,BH,0,0,0 , hypergeometric.ga,comp,4,24,424
1699,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,24,424
1700, BH , 0.333333,6,0.25 , simes,self,4,25,425
1701,Bonferroni,0,1,0.0625 , simes,self,4,25,425
1702,BH,0,0,0 , hypergeometric.ga,comp,4,25,425
1703,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,25,425
1704, BH , 0.444444,9,0.3125 , simes,self,4,26,426
1705,Bonferroni,0,2,0.125 , simes,self,4,26,426
1706,BH,0,0,0 , hypergeometric.ga,comp,4,26,426
1707,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,26,426
1708, BH , 0,8,0.5 , simes,self,4,27,427
1709,Bonferroni,0,8,0.5 , simes,self,4,27,427
1710,BH,0,0,0 , hypergeometric.ga,comp,4,27,427
1711,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,27,427
1712, BH , 0,0,0 , simes,self,4,28,428
1713,Bonferroni,0,0,0 , simes,self,4,28,428
1714,BH,0,0,0 , hypergeometric.ga,comp,4,28,428
1715,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,28,428
1716, BH , 0.0714286,14,0.8125 , simes,self,4,29,429
1717,Bonferroni,0,6,0.375 , simes,self,4,29,429
1718,BH,0,0,0 , hypergeometric.ga,comp,4,29,429
1719,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,29,429
1720, BH , 0.25,4,0.1875 , simes,self,4,30,430
1721,Bonferroni,0.333333,3,0.125 , simes,self,4,30,430
1722,BH,0,1,0.0833333 , hypergeometric.ga,comp,4,30,430
1723,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,4,30,430
1724, BH , 0,7,0.4375 , simes,self,4,31,431
1725,Bonferroni,0,3,0.1875 , simes,self,4,31,431
1726,BH,0,1,0.0833333 , hypergeometric.ga,comp,4,31,431
1727,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,4,31,431
1728, BH , 0,8,0.5 , simes,self,4,32,432
1729,Bonferroni,0,8,0.5 , simes,self,4,32,432
1730,BH,0,0,0 , hypergeometric.ga,comp,4,32,432
1731,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,32,432
1732, BH , 0,1,0.0625 , simes,self,4,33,433
1733,Bonferroni,0,1,0.0625 , simes,self,4,33,433
1734,BH,0,0,0 , hypergeometric.ga,comp,4,33,433
1735,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,33,433
1736, BH , 0,3,0.1875 , simes,self,4,34,434
1737,Bonferroni,0,2,0.125 , simes,self,4,34,434
1738,BH,0,0,0 , hypergeometric.ga,comp,4,34,434
1739,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,34,434
1740, BH , 0,6,0.375 , simes,self,4,35,435
1741,Bonferroni,0,1,0.0625 , simes,self,4,35,435
1742,BH,0,0,0 , hypergeometric.ga,comp,4,35,435
1743,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,35,435
1744, BH , 0.5,16,0.5 , simes,self,4,36,436
1745,Bonferroni,0.25,8,0.375 , simes,self,4,36,436
1746,BH,0,0,0 , hypergeometric.ga,comp,4,36,436
1747,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,36,436
1748, BH , 0,4,0.25 , simes,self,4,37,437
1749,Bonferroni,0,1,0.0625 , simes,self,4,37,437
1750,BH,0,0,0 , hypergeometric.ga,comp,4,37,437
1751,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,37,437
1752, BH , 0,5,0.3125 , simes,self,4,38,438
1753,Bonferroni,0,4,0.25 , simes,self,4,38,438
1754,BH,0,2,0.166667 , hypergeometric.ga,comp,4,38,438
1755,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,4,38,438
1756, BH , 0.166667,6,0.3125 , simes,self,4,39,439
1757,Bonferroni,0,3,0.1875 , simes,self,4,39,439
1758,BH,0,0,0 , hypergeometric.ga,comp,4,39,439
1759,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,39,439
1760, BH , 0,2,0.125 , simes,self,4,40,440
1761,Bonferroni,0,0,0 , simes,self,4,40,440
1762,BH,0,0,0 , hypergeometric.ga,comp,4,40,440
1763,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,40,440
1764, BH , 0.285714,7,0.3125 , simes,self,4,41,441
1765,Bonferroni,0.333333,3,0.125 , simes,self,4,41,441
1766,BH,0,0,0 , hypergeometric.ga,comp,4,41,441
1767,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,41,441
1768, BH , 0,6,0.375 , simes,self,4,42,442
1769,Bonferroni,0,2,0.125 , simes,self,4,42,442
1770,BH,0,0,0 , hypergeometric.ga,comp,4,42,442
1771,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,42,442
1772, BH , 0.0833333,12,0.6875 , simes,self,4,43,443
1773,Bonferroni,0,9,0.5625 , simes,self,4,43,443
1774,BH,0,0,0 , hypergeometric.ga,comp,4,43,443
1775,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,43,443
1776, BH , 0,3,0.1875 , simes,self,4,44,444
1777,Bonferroni,0,1,0.0625 , simes,self,4,44,444
1778,BH,0,0,0 , hypergeometric.ga,comp,4,44,444
1779,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,44,444
1780, BH , 0,3,0.1875 , simes,self,4,45,445
1781,Bonferroni,0,2,0.125 , simes,self,4,45,445
1782,BH,0,0,0 , hypergeometric.ga,comp,4,45,445
1783,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,45,445
1784, BH , 0.333333,6,0.25 , simes,self,4,46,446
1785,Bonferroni,0,4,0.25 , simes,self,4,46,446
1786,BH,0,2,0.166667 , hypergeometric.ga,comp,4,46,446
1787,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,4,46,446
1788, BH , 0.0833333,12,0.6875 , simes,self,4,47,447
1789,Bonferroni,0,4,0.25 , simes,self,4,47,447
1790,BH,0,0,0 , hypergeometric.ga,comp,4,47,447
1791,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,47,447
1792, BH , 0,1,0.0625 , simes,self,4,48,448
1793,Bonferroni,0,1,0.0625 , simes,self,4,48,448
1794,BH,0,0,0 , hypergeometric.ga,comp,4,48,448
1795,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,48,448
1796, BH , 0.1,10,0.5625 , simes,self,4,49,449
1797,Bonferroni,0,7,0.4375 , simes,self,4,49,449
1798,BH,0,1,0.0833333 , hypergeometric.ga,comp,4,49,449
1799,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,4,49,449
1800, BH , 0,5,0.3125 , simes,self,4,50,450
1801,Bonferroni,0,3,0.1875 , simes,self,4,50,450
1802,BH,0,0,0 , hypergeometric.ga,comp,4,50,450
1803,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,50,450
1804, BH , 0,4,0.25 , simes,self,4,51,451
1805,Bonferroni,0,4,0.25 , simes,self,4,51,451
1806,BH,0,1,0.0833333 , hypergeometric.ga,comp,4,51,451
1807,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,4,51,451
1808, BH , 0.0909091,11,0.625 , simes,self,4,52,452
1809,Bonferroni,0.166667,6,0.3125 , simes,self,4,52,452
1810,BH,0,0,0 , hypergeometric.ga,comp,4,52,452
1811,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,52,452
1812, BH , 0.375,16,0.625 , simes,self,4,53,453
1813,Bonferroni,0,7,0.4375 , simes,self,4,53,453
1814,BH,0,1,0.0833333 , hypergeometric.ga,comp,4,53,453
1815,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,4,53,453
1816, BH , 0,6,0.375 , simes,self,4,54,454
1817,Bonferroni,0,3,0.1875 , simes,self,4,54,454
1818,BH,0,0,0 , hypergeometric.ga,comp,4,54,454
1819,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,54,454
1820, BH , 0.1,10,0.5625 , simes,self,4,55,455
1821,Bonferroni,0,7,0.4375 , simes,self,4,55,455
1822,BH,0,0,0 , hypergeometric.ga,comp,4,55,455
1823,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,55,455
1824, BH , 0,4,0.25 , simes,self,4,56,456
1825,Bonferroni,0,2,0.125 , simes,self,4,56,456
1826,BH,0,0,0 , hypergeometric.ga,comp,4,56,456
1827,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,56,456
1828, BH , 0.272727,11,0.5 , simes,self,4,57,457
1829,Bonferroni,0.125,8,0.4375 , simes,self,4,57,457
1830,BH,0,1,0.0833333 , hypergeometric.ga,comp,4,57,457
1831,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,4,57,457
1832, BH , 0.142857,14,0.75 , simes,self,4,58,458
1833,Bonferroni,0,11,0.6875 , simes,self,4,58,458
1834,BH,0,1,0.0833333 , hypergeometric.ga,comp,4,58,458
1835,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,4,58,458
1836, BH , 0,12,0.75 , simes,self,4,59,459
1837,Bonferroni,0,4,0.25 , simes,self,4,59,459
1838,BH,0,1,0.0833333 , hypergeometric.ga,comp,4,59,459
1839,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,4,59,459
1840, BH , 0,6,0.375 , simes,self,4,60,460
1841,Bonferroni,0,3,0.1875 , simes,self,4,60,460
1842,BH,0,0,0 , hypergeometric.ga,comp,4,60,460
1843,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,60,460
1844, BH , 0,2,0.125 , simes,self,4,61,461
1845,Bonferroni,0,1,0.0625 , simes,self,4,61,461
1846,BH,0,0,0 , hypergeometric.ga,comp,4,61,461
1847,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,61,461
1848, BH , 0,12,0.75 , simes,self,4,62,462
1849,Bonferroni,0,7,0.4375 , simes,self,4,62,462
1850,BH,0,0,0 , hypergeometric.ga,comp,4,62,462
1851,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,62,462
1852, BH , 0.111111,9,0.5 , simes,self,4,63,463
1853,Bonferroni,0,3,0.1875 , simes,self,4,63,463
1854,BH,0,0,0 , hypergeometric.ga,comp,4,63,463
1855,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,63,463
1856, BH , 0.363636,22,0.875 , simes,self,4,64,464
1857,Bonferroni,0.166667,6,0.3125 , simes,self,4,64,464
1858,BH,0,0,0 , hypergeometric.ga,comp,4,64,464
1859,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,64,464
1860, BH , 0,1,0.0625 , simes,self,4,65,465
1861,Bonferroni,0,1,0.0625 , simes,self,4,65,465
1862,BH,0,0,0 , hypergeometric.ga,comp,4,65,465
1863,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,65,465
1864, BH , 0,11,0.6875 , simes,self,4,66,466
1865,Bonferroni,0,8,0.5 , simes,self,4,66,466
1866,BH,0,0,0 , hypergeometric.ga,comp,4,66,466
1867,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,66,466
1868, BH , 0.125,8,0.4375 , simes,self,4,67,467
1869,Bonferroni,0,6,0.375 , simes,self,4,67,467
1870,BH,0,0,0 , hypergeometric.ga,comp,4,67,467
1871,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,67,467
1872, BH , 0,5,0.3125 , simes,self,4,68,468
1873,Bonferroni,0,4,0.25 , simes,self,4,68,468
1874,BH,0,1,0.0833333 , hypergeometric.ga,comp,4,68,468
1875,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,4,68,468
1876, BH , 0,1,0.0625 , simes,self,4,69,469
1877,Bonferroni,0,1,0.0625 , simes,self,4,69,469
1878,BH,0,0,0 , hypergeometric.ga,comp,4,69,469
1879,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,69,469
1880, BH , 0.333333,3,0.125 , simes,self,4,70,470
1881,Bonferroni,0,2,0.125 , simes,self,4,70,470
1882,BH,0,0,0 , hypergeometric.ga,comp,4,70,470
1883,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,70,470
1884, BH , 0,1,0.0625 , simes,self,4,71,471
1885,Bonferroni,0,1,0.0625 , simes,self,4,71,471
1886,BH,0,0,0 , hypergeometric.ga,comp,4,71,471
1887,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,71,471
1888, BH , 0.0909091,11,0.625 , simes,self,4,72,472
1889,Bonferroni,0,2,0.125 , simes,self,4,72,472
1890,BH,0,0,0 , hypergeometric.ga,comp,4,72,472
1891,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,72,472
1892, BH , 0.1,10,0.5625 , simes,self,4,73,473
1893,Bonferroni,0,5,0.3125 , simes,self,4,73,473
1894,BH,0,0,0 , hypergeometric.ga,comp,4,73,473
1895,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,73,473
1896, BH , 0,5,0.3125 , simes,self,4,74,474
1897,Bonferroni,0,1,0.0625 , simes,self,4,74,474
1898,BH,0,0,0 , hypergeometric.ga,comp,4,74,474
1899,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,74,474
1900, BH , 0,0,0 , simes,self,4,75,475
1901,Bonferroni,0,0,0 , simes,self,4,75,475
1902,BH,0,0,0 , hypergeometric.ga,comp,4,75,475
1903,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,75,475
1904, BH , 0,10,0.625 , simes,self,4,76,476
1905,Bonferroni,0,7,0.4375 , simes,self,4,76,476
1906,BH,0,1,0.0833333 , hypergeometric.ga,comp,4,76,476
1907,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,4,76,476
1908, BH , 0,3,0.1875 , simes,self,4,77,477
1909,Bonferroni,0,3,0.1875 , simes,self,4,77,477
1910,BH,0,1,0.0833333 , hypergeometric.ga,comp,4,77,477
1911,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,4,77,477
1912, BH , 0,12,0.75 , simes,self,4,78,478
1913,Bonferroni,0,6,0.375 , simes,self,4,78,478
1914,BH,0,1,0.0833333 , hypergeometric.ga,comp,4,78,478
1915,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,4,78,478
1916, BH , 0.466667,15,0.5 , simes,self,4,79,479
1917,Bonferroni,0,2,0.125 , simes,self,4,79,479
1918,BH,0,0,0 , hypergeometric.ga,comp,4,79,479
1919,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,79,479
1920, BH , 0.285714,7,0.3125 , simes,self,4,80,480
1921,Bonferroni,0,3,0.1875 , simes,self,4,80,480
1922,BH,0,1,0.0833333 , hypergeometric.ga,comp,4,80,480
1923,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,4,80,480
1924, BH , 0,8,0.5 , simes,self,4,81,481
1925,Bonferroni,0,4,0.25 , simes,self,4,81,481
1926,BH,0,0,0 , hypergeometric.ga,comp,4,81,481
1927,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,81,481
1928, BH , 0.25,8,0.375 , simes,self,4,82,482
1929,Bonferroni,0,2,0.125 , simes,self,4,82,482
1930,BH,0,0,0 , hypergeometric.ga,comp,4,82,482
1931,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,82,482
1932, BH , 0,3,0.1875 , simes,self,4,83,483
1933,Bonferroni,0,2,0.125 , simes,self,4,83,483
1934,BH,0,1,0.0833333 , hypergeometric.ga,comp,4,83,483
1935,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,4,83,483
1936, BH , 0,4,0.25 , simes,self,4,84,484
1937,Bonferroni,0,2,0.125 , simes,self,4,84,484
1938,BH,0,0,0 , hypergeometric.ga,comp,4,84,484
1939,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,84,484
1940, BH , 0.1,10,0.5625 , simes,self,4,85,485
1941,Bonferroni,0,5,0.3125 , simes,self,4,85,485
1942,BH,0,0,0 , hypergeometric.ga,comp,4,85,485
1943,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,85,485
1944, BH , 0,0,0 , simes,self,4,86,486
1945,Bonferroni,0,0,0 , simes,self,4,86,486
1946,BH,0,0,0 , hypergeometric.ga,comp,4,86,486
1947,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,86,486
1948, BH , 0.333333,6,0.25 , simes,self,4,87,487
1949,Bonferroni,0,3,0.1875 , simes,self,4,87,487
1950,BH,0,0,0 , hypergeometric.ga,comp,4,87,487
1951,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,87,487
1952, BH , 0,6,0.375 , simes,self,4,88,488
1953,Bonferroni,0,3,0.1875 , simes,self,4,88,488
1954,BH,0,1,0.0833333 , hypergeometric.ga,comp,4,88,488
1955,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,4,88,488
1956, BH , 0.166667,6,0.3125 , simes,self,4,89,489
1957,Bonferroni,0,2,0.125 , simes,self,4,89,489
1958,BH,0,0,0 , hypergeometric.ga,comp,4,89,489
1959,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,89,489
1960, BH , 0,5,0.3125 , simes,self,4,90,490
1961,Bonferroni,0,4,0.25 , simes,self,4,90,490
1962,BH,0,0,0 , hypergeometric.ga,comp,4,90,490
1963,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,90,490
1964, BH , 0,1,0.0625 , simes,self,4,91,491
1965,Bonferroni,0,1,0.0625 , simes,self,4,91,491
1966,BH,0,0,0 , hypergeometric.ga,comp,4,91,491
1967,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,91,491
1968, BH , 0.411765,17,0.625 , simes,self,4,92,492
1969,Bonferroni,0.125,8,0.4375 , simes,self,4,92,492
1970,BH,0,1,0.0833333 , hypergeometric.ga,comp,4,92,492
1971,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,4,92,492
1972, BH , 0,1,0.0625 , simes,self,4,93,493
1973,Bonferroni,0,1,0.0625 , simes,self,4,93,493
1974,BH,0,0,0 , hypergeometric.ga,comp,4,93,493
1975,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,93,493
1976, BH , 0.333333,6,0.25 , simes,self,4,94,494
1977,Bonferroni,0,4,0.25 , simes,self,4,94,494
1978,BH,0,0,0 , hypergeometric.ga,comp,4,94,494
1979,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,94,494
1980, BH , 0,1,0.0625 , simes,self,4,95,495
1981,Bonferroni,0,1,0.0625 , simes,self,4,95,495
1982,BH,0,0,0 , hypergeometric.ga,comp,4,95,495
1983,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,95,495
1984, BH , 0.181818,11,0.5625 , simes,self,4,96,496
1985,Bonferroni,0,7,0.4375 , simes,self,4,96,496
1986,BH,0,0,0 , hypergeometric.ga,comp,4,96,496
1987,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,96,496
1988, BH , 0,6,0.375 , simes,self,4,97,497
1989,Bonferroni,0,1,0.0625 , simes,self,4,97,497
1990,BH,0,0,0 , hypergeometric.ga,comp,4,97,497
1991,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,97,497
1992, BH , 0,9,0.5625 , simes,self,4,98,498
1993,Bonferroni,0,3,0.1875 , simes,self,4,98,498
1994,BH,0,0,0 , hypergeometric.ga,comp,4,98,498
1995,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,98,498
1996, BH , 0,1,0.0625 , simes,self,4,99,499
1997,Bonferroni,0,1,0.0625 , simes,self,4,99,499
1998,BH,0,0,0 , hypergeometric.ga,comp,4,99,499
1999,Bonferroni,0,0,0 , hypergeometric.ga,comp,4,99,499
2000, BH , 0,9,0.5625 , simes,self,5,0,500
2001,Bonferroni,0,4,0.25 , simes,self,5,0,500
2002,BH,0,0,0 , hypergeometric.ga,comp,5,0,500
2003,Bonferroni,0,0,0 , hypergeometric.ga,comp,5,0,500
2004, BH , 0.166667,12,0.625 , simes,self,5,1,501
2005,Bonferroni,0,5,0.3125 , simes,self,5,1,501
2006,BH,0,0,0 , hypergeometric.ga,comp,5,1,501
2007,Bonferroni,0,0,0 , hypergeometric.ga,comp,5,1,501
2008, BH , 0,12,0.75 , simes,self,5,2,502
2009,Bonferroni,0,7,0.4375 , simes,self,5,2,502
2010,BH,0,0,0 , hypergeometric.ga,comp,5,2,502
2011,Bonferroni,0,0,0 , hypergeometric.ga,comp,5,2,502
2012, BH , 0,6,0.375 , simes,self,5,3,503
2013,Bonferroni,0,3,0.1875 , simes,self,5,3,503
2014,BH,0,0,0 , hypergeometric.ga,comp,5,3,503
2015,Bonferroni,0,0,0 , hypergeometric.ga,comp,5,3,503
2016, BH , 0.555556,27,0.75 , simes,self,5,4,504
2017,Bonferroni,0,4,0.25 , simes,self,5,4,504
2018,BH,0,1,0.0833333 , hypergeometric.ga,comp,5,4,504
2019,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,5,4,504
2020, BH , 0,10,0.625 , simes,self,5,5,505
2021,Bonferroni,0,4,0.25 , simes,self,5,5,505
2022,BH,0,0,0 , hypergeometric.ga,comp,5,5,505
2023,Bonferroni,0,0,0 , hypergeometric.ga,comp,5,5,505
2024, BH , 0.125,8,0.4375 , simes,self,5,6,506
2025,Bonferroni,0,2,0.125 , simes,self,5,6,506
2026,BH,0,1,0.0833333 , hypergeometric.ga,comp,5,6,506
2027,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,5,6,506
2028, BH , 0,5,0.3125 , simes,self,5,7,507
2029,Bonferroni,0,3,0.1875 , simes,self,5,7,507
2030,BH,0,0,0 , hypergeometric.ga,comp,5,7,507
2031,Bonferroni,0,0,0 , hypergeometric.ga,comp,5,7,507
2032, BH , 0,13,0.8125 , simes,self,5,8,508
2033,Bonferroni,0,6,0.375 , simes,self,5,8,508
2034,BH,0,1,0.0833333 , hypergeometric.ga,comp,5,8,508
2035,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,5,8,508
2036, BH , 0,5,0.3125 , simes,self,5,9,509
2037,Bonferroni,0,3,0.1875 , simes,self,5,9,509
2038,BH,0,0,0 , hypergeometric.ga,comp,5,9,509
2039,Bonferroni,0,0,0 , hypergeometric.ga,comp,5,9,509
2040, BH , 0,7,0.4375 , simes,self,5,10,510
2041,Bonferroni,0,7,0.4375 , simes,self,5,10,510
2042,BH,0,2,0.166667 , hypergeometric.ga,comp,5,10,510
2043,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,5,10,510
2044, BH , 0.0909091,11,0.625 , simes,self,5,11,511
2045,Bonferroni,0,3,0.1875 , simes,self,5,11,511
2046,BH,0,0,0 , hypergeometric.ga,comp,5,11,511
2047,Bonferroni,0,0,0 , hypergeometric.ga,comp,5,11,511
2048, BH , 0,8,0.5 , simes,self,5,12,512
2049,Bonferroni,0,8,0.5 , simes,self,5,12,512
2050,BH,0,1,0.0833333 , hypergeometric.ga,comp,5,12,512
2051,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,5,12,512
2052, BH , 0,2,0.125 , simes,self,5,13,513
2053,Bonferroni,0,2,0.125 , simes,self,5,13,513
2054,BH,0,0,0 , hypergeometric.ga,comp,5,13,513
2055,Bonferroni,0,0,0 , hypergeometric.ga,comp,5,13,513
2056, BH , 0.368421,19,0.75 , simes,self,5,14,514
2057,Bonferroni,0.1,10,0.5625 , simes,self,5,14,514
2058,BH,0,1,0.0833333 , hypergeometric.ga,comp,5,14,514
2059,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,5,14,514
2060, BH , 0.263158,19,0.875 , simes,self,5,15,515
2061,Bonferroni,0,14,0.875 , simes,self,5,15,515
2062,BH,0,2,0.166667 , hypergeometric.ga,comp,5,15,515
2063,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,5,15,515
2064, BH , 0.230769,13,0.625 , simes,self,5,16,516
2065,Bonferroni,0,4,0.25 , simes,self,5,16,516
2066,BH,0,1,0.0833333 , hypergeometric.ga,comp,5,16,516
2067,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,5,16,516
2068, BH , 0.583333,24,0.625 , simes,self,5,17,517
2069,Bonferroni,0.4,5,0.1875 , simes,self,5,17,517
2070,BH,0,0,0 , hypergeometric.ga,comp,5,17,517
2071,Bonferroni,0,0,0 , hypergeometric.ga,comp,5,17,517
2072, BH , 0,10,0.625 , simes,self,5,18,518
2073,Bonferroni,0,3,0.1875 , simes,self,5,18,518
2074,BH,0,0,0 , hypergeometric.ga,comp,5,18,518
2075,Bonferroni,0,0,0 , hypergeometric.ga,comp,5,18,518
2076, BH , 0,3,0.1875 , simes,self,5,19,519
2077,Bonferroni,0,3,0.1875 , simes,self,5,19,519
2078,BH,0,1,0.0833333 , hypergeometric.ga,comp,5,19,519
2079,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,5,19,519
2080, BH , 0,6,0.375 , simes,self,5,20,520
2081,Bonferroni,0,2,0.125 , simes,self,5,20,520
2082,BH,0,0,0 , hypergeometric.ga,comp,5,20,520
2083,Bonferroni,0,0,0 , hypergeometric.ga,comp,5,20,520
2084, BH , 0,5,0.3125 , simes,self,5,21,521
2085,Bonferroni,0,4,0.25 , simes,self,5,21,521
2086,BH,0,1,0.0833333 , hypergeometric.ga,comp,5,21,521
2087,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,5,21,521
2088, BH , 0.357143,14,0.5625 , simes,self,5,22,522
2089,Bonferroni,0.4,5,0.1875 , simes,self,5,22,522
2090,BH,0,0,0 , hypergeometric.ga,comp,5,22,522
2091,Bonferroni,0,0,0 , hypergeometric.ga,comp,5,22,522
2092, BH , 0.25,8,0.375 , simes,self,5,23,523
2093,Bonferroni,0,3,0.1875 , simes,self,5,23,523
2094,BH,0,0,0 , hypergeometric.ga,comp,5,23,523
